id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,data
4564,Sex and the City,6.56,1979,Released,2008-05-12,418765519,145,False,/osHKguxvXPIUJJzsO3DEORZZ8QD.jpg,65000000,http://www.sexandthecitymovie.com/,tt1000774,en,Sex and the City,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,36.279,/AhNfnsGW95RKHQNLdgFH48UN0Zy.jpg,Get Carried away.,"Comedy, Drama, Romance","Darren Star Productions, New Line Cinema, HBO",United States of America,English,"hotel, new year's eve, new york city, forgiveness, city portrait, fashion journal, saint louis, female friendship, romantic comedy, fashion designer, malibu, loss of libido, botox, couples therapy, best friend, wedding, break-up, fashion, manhattan, new york city, desire to have children, female sexuality","Titulo: Sex and the City, Estado: Released, Sinopsis: A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her., Generos: Comedy, Drama, Romance, Empresas_productoras: Darren Star Productions, New Line Cinema, HBO, Idiomas_hablados: English, palabras_clave: hotel, new year's eve, new york city, forgiveness, city portrait, fashion journal, saint louis, female friendship, romantic comedy, fashion designer, malibu, loss of libido, botox, couples therapy, best friend, wedding, break-up, fashion, manhattan, new york city, desire to have children, female sexuality"
2309,Inkheart,6.277,1976,Released,2008-12-11,62803180,106,False,/mtxWo485jB3GeK3UxbfaguNtpU2.jpg,60000000,http://www.inkheartmovie.com/,tt0494238,en,Inkheart,"The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.",23.203,/jqvhxcowBfckO8RWtaMMVc4QFeB.jpg,Every story ever written is just waiting to become real.,"Adventure, Family, Fantasy","New Line Cinema, Internationale Filmproduktion Blackbird Erste",United States of America,English,"fairy tale, supernatural, eavesdropping, writer's block, unicorn","Titulo: Inkheart, Estado: Released, Sinopsis: The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative., Generos: Adventure, Family, Fantasy, Empresas_productoras: New Line Cinema, Internationale Filmproduktion Blackbird Erste, Idiomas_hablados: English, palabras_clave: fairy tale, supernatural, eavesdropping, writer's block, unicorn"
8856,The Karate Kid Part II,6.259,1975,Released,1986-06-18,115103979,113,False,/fStLMyjMzIGOch0lCgAyZ0mqwly.jpg,13000000,,tt0091326,en,The Karate Kid Part II,"After discovering that his father is at death's door, Mr. Miyagi sets out to Japan, to see him with Daniel. Upon arriving, Miyagi must confront an old rival. Meanwhile, Daniel encounters a new love, and some new enemies.",24.245,/k0OwgRR6PNu7h3SiqpCbRdZWNaG.jpg,"This time, the combat is real.","Adventure, Drama, Action, Romance, Family","Columbia Pictures, Delphi II Productions",United States of America,English,"underdog, martial arts, japan, sports, death of father, okinawa, sequel, feud, revenge, teen movie, japanese woman, self esteem, mentor protégé relationship, japanese family, japanese girl, traditional culture, romantic rival, japanese tradition, enemy turned friend","Titulo: The Karate Kid Part II, Estado: Released, Sinopsis: After discovering that his father is at death's door, Mr. Miyagi sets out to Japan, to see him with Daniel. Upon arriving, Miyagi must confront an old rival. Meanwhile, Daniel encounters a new love, and some new enemies., Generos: Adventure, Drama, Action, Romance, Family, Empresas_productoras: Columbia Pictures, Delphi II Productions, Idiomas_hablados: English, palabras_clave: underdog, martial arts, japan, sports, death of father, okinawa, sequel, feud, revenge, teen movie, japanese woman, self esteem, mentor protégé relationship, japanese family, japanese girl, traditional culture, romantic rival, japanese tradition, enemy turned friend"
64689,Killing Them Softly,6.049,1975,Released,2012-07-30,37930465,97,False,/ew01hAIruWHq9I1nt3FNP7wOxTR.jpg,15000000,http://killingthemsoftlymovie.com/,tt1764234,en,Killing Them Softly,"Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.",18.053,/heaz45kpFa4Oa7iLis0OBas68ls.jpg,In America you're on your own.,"Crime, Thriller","Plan B Entertainment, Chockstone Pictures, 1984 Private Defense Contractors, Annapurna Pictures, Inferno Entertainment",United States of America,English,"hotel, robbery, based on novel or book, poker, hitman, gambling, gangster, junkie, cynicism, alcoholism, economy, murder, hit, mobster, organized crime, brutality, drugs, criminal, ex-con, neo-noir, bar, violence","Titulo: Killing Them Softly, Estado: Released, Sinopsis: Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse., Generos: Crime, Thriller, Empresas_productoras: Plan B Entertainment, Chockstone Pictures, 1984 Private Defense Contractors, Annapurna Pictures, Inferno Entertainment, Idiomas_hablados: English, palabras_clave: hotel, robbery, based on novel or book, poker, hitman, gambling, gangster, junkie, cynicism, alcoholism, economy, murder, hit, mobster, organized crime, brutality, drugs, criminal, ex-con, neo-noir, bar, violence"
642,Butch Cassidy and the Sundance Kid,7.604,1972,Released,1969-01-15,102308889,111,False,/C6jcUqld8M6hZQmzBxgwHuQ4qT.jpg,6000000,,tt0064115,en,Butch Cassidy and the Sundance Kid,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot Sundance Kid. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",23.266,/gFmmykF1Ym3OGzENo50nZQaD1dx.jpg,"Not that it matters, but most of it is true.",Western,"Campanile Productions, 20th Century Fox, George Roy Hill-Paul Monash Production, Newman-Foreman Company",United States of America,"English, Spanish","dynamite, bolivia, male friendship, on the run, shootout, buddy, train robbery, posse, last stand, escape plan, western bandits, preserved film","Titulo: Butch Cassidy and the Sundance Kid, Estado: Released, Sinopsis: In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot Sundance Kid. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all., Generos: Western, Empresas_productoras: Campanile Productions, 20th Century Fox, George Roy Hill-Paul Monash Production, Newman-Foreman Company, Idiomas_hablados: English, Spanish, palabras_clave: dynamite, bolivia, male friendship, on the run, shootout, buddy, train robbery, posse, last stand, escape plan, western bandits, preserved film"
758323,The Pope's Exorcist,7.144,1971,Released,2023-04-05,70204828,103,False,/hiHGRbyTcbZoLsYYkO4QiCLYe34.jpg,18000000,https://www.thepopes-exorcist.movie,tt13375076,en,The Pope's Exorcist,"Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden.",196.08,/jFC4LS5qTAT3PinzdEzINfu1CV9.jpg,"Inspired by the actual files of Father Gabriele Amorth, Chief Exorcist of the Vatican.","Horror, Thriller","Screen Gems, 2.0 Entertainment, Jesus & Mary, Worldwide Katz, Loyola Productions, FFILME.RO","Spain, United Kingdom, United States of America","English, Fulah, Spanish, Latin, German, Italian","spain, rome, italy, pig, vatican, pope, possession, conspiracy, devil, exorcist, skepticism, catholic priest, 1980s, supernatural horror","Titulo: The Pope's Exorcist, Estado: Released, Sinopsis: Father Gabriele Amorth, Chief Exorcist of the Vatican, investigates a young boy's terrifying possession and ends up uncovering a centuries-old conspiracy the Vatican has desperately tried to keep hidden., Generos: Horror, Thriller, Empresas_productoras: Screen Gems, 2.0 Entertainment, Jesus & Mary, Worldwide Katz, Loyola Productions, FFILME.RO, Idiomas_hablados: English, Fulah, Spanish, Latin, German, Italian, palabras_clave: spain, rome, italy, pig, vatican, pope, possession, conspiracy, devil, exorcist, skepticism, catholic priest, 1980s, supernatural horror"
615665,Holidate,7.053,1970,Released,2020-10-27,0,104,False,/8veOfB9RbSzFki0Rq3IQIGsFfhC.jpg,0,https://www.netflix.com/title/81034553,tt9866072,en,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",13.897,/oXCLSlCRWWHsSSwLJSVIC0DDWsE.jpg,Who's your perfect plus-one?,"Comedy, Romance",Wonderland Sound and Vision,United States of America,English,"date, holiday, single, family dinner, family tension, late marriage, friend with benefits","Titulo: Holidate, Estado: Released, Sinopsis: Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way., Generos: Comedy, Romance, Empresas_productoras: Wonderland Sound and Vision, Idiomas_hablados: English, palabras_clave: date, holiday, single, family dinner, family tension, late marriage, friend with benefits"
303991,Demolition,6.766,1969,Released,2015-04-08,4366460,101,False,/dapUorbOMzlaB12dACCtaiuaTQz.jpg,10000000,http://www.foxsearchlight.com/demolition/,tt1172049,en,Demolition,An emotionally desperate investment banker finds hope through a woman he meets.,14.679,/4t56LZ1KbOOxgKfqMKN6truBDVc.jpg,Life: Some disassembly required.,"Comedy, Drama","Sidney Kimmel Entertainment, Mr. Mudd Production, Right of Way Films, Black Label Media",United States of America,English,"infidelity, new york city, loss of loved one, pregnancy, dark comedy, carousel , father-in-law, car crash, pot smoking, grieving widower, grief, marijuana, male homosexuality, hospital, car accident, mourning, lgbt teen, grieving, vending machine, death of wife, investment banker, station wagon","Titulo: Demolition, Estado: Released, Sinopsis: An emotionally desperate investment banker finds hope through a woman he meets., Generos: Comedy, Drama, Empresas_productoras: Sidney Kimmel Entertainment, Mr. Mudd Production, Right of Way Films, Black Label Media, Idiomas_hablados: English, palabras_clave: infidelity, new york city, loss of loved one, pregnancy, dark comedy, carousel , father-in-law, car crash, pot smoking, grieving widower, grief, marijuana, male homosexuality, hospital, car accident, mourning, lgbt teen, grieving, vending machine, death of wife, investment banker, station wagon"
229297,Magic in the Moonlight,6.494,1968,Released,2014-07-25,51029361,98,False,/eIOLmLhRQPC44u5YyyPVw6BNhFZ.jpg,16800000,https://www.sonyclassics.com/magicinthemoonlight/,tt2870756,en,Magic in the Moonlight,"Set in the 1920s French Riviera, a master magician is commissioned to try and expose a psychic as a fraud.",11.255,/sd6oaGSwKweRmtcBKjk8tvan3u0.jpg,,"Comedy, Drama, Romance","Perdido Productions, Harbor Picture Company, Gravier Productions","France, United States of America",English,"magic, provence, aunt, spiritualist","Titulo: Magic in the Moonlight, Estado: Released, Sinopsis: Set in the 1920s French Riviera, a master magician is commissioned to try and expose a psychic as a fraud., Generos: Comedy, Drama, Romance, Empresas_productoras: Perdido Productions, Harbor Picture Company, Gravier Productions, Idiomas_hablados: English, palabras_clave: magic, provence, aunt, spiritualist"
280217,The Lego Movie 2: The Second Part,6.682,1968,Released,2019-02-06,199603202,106,False,/q3Z5ohNQzmvhSfj5LEyIhjxPiYB.jpg,99000000,http://www.thelegomovie.com,tt3513498,en,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild.",20.581,/QTESAsBVZwjtGJNDP7utiGV37z.jpg,They come in pieces.,"Action, Adventure, Animation, Comedy, Family","Vertigo Entertainment, Animal Logic, Warner Bros. Pictures Animation, Lord Miller, Rideback, LEGO, Warner Bros. Pictures","Australia, Denmark, United States of America",English,"sequel, based on toy, live action and animation, lego","Titulo: The Lego Movie 2: The Second Part, Estado: Released, Sinopsis: It's been five years since everything was awesome and the citizens are facing a huge new threat: LEGO DUPLO® invaders from outer space, wrecking everything faster than they can rebuild., Generos: Action, Adventure, Animation, Comedy, Family, Empresas_productoras: Vertigo Entertainment, Animal Logic, Warner Bros. Pictures Animation, Lord Miller, Rideback, LEGO, Warner Bros. Pictures, Idiomas_hablados: English, palabras_clave: sequel, based on toy, live action and animation, lego"
319888,Eddie the Eagle,7.176,1967,Released,2016-02-25,46152411,106,False,/a8Gsjp2GZ8NVvSg0BmkBDOv7Kz1.jpg,23000000,http://www.foxmovies.com/movies/eddie-the-eagle,tt1083452,en,Eddie the Eagle,"The feel-good story of Michael 'Eddie' Edwards, an unlikely but courageous British ski-jumper who never stopped believing in himself—even as an entire nation was counting him out. With the help of a rebellious and charismatic coach, Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics.",10.414,/80fwjYfHmeDXobIErpNvCFCOAYd.jpg,"Win or lose, always aim high.","Comedy, Drama, History, Adventure","Studio Babelsberg, Marv Films, Saville Productions","Germany, United Kingdom, United States of America","English, German, Norwegian","underdog, sports, olympic games, mountain, ski jump, biography, based on true story, britain, snow skiing, 1980s, dedication","Titulo: Eddie the Eagle, Estado: Released, Sinopsis: The feel-good story of Michael 'Eddie' Edwards, an unlikely but courageous British ski-jumper who never stopped believing in himself—even as an entire nation was counting him out. With the help of a rebellious and charismatic coach, Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics., Generos: Comedy, Drama, History, Adventure, Empresas_productoras: Studio Babelsberg, Marv Films, Saville Productions, Idiomas_hablados: English, German, Norwegian, palabras_clave: underdog, sports, olympic games, mountain, ski jump, biography, based on true story, britain, snow skiing, 1980s, dedication"
568160,Weathering with You,8.0,1964,Released,2019-06-19,186965409,112,False,/wRDyTXw5j0RN9M03xZlHYkoNLCI.jpg,0,https://gkidstickets.com/us/weathering-with-you/,tt9426210,ja,天気の子,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",26.82,/qgrk7r1fV4IjuoeiGS5HOhXNdLJ.jpg,A story about the secret of this world that only I and she know.,"Animation, Drama, Fantasy, Romance","CoMix Wave Films, Story, TOHO, KADOKAWA, voque ting, East Japan Marketing & Communications, Lawson Entertainment, Sound Team・Don Juan, ""Weathering With You"" Film Partners",Japan,Japanese,"japan, magic, climate change, rain, surrealism, weather, weather manipulation, romance, slice of life, tokyo, japan, orphan, summer, flood, japanese mythology, anime, time skip, supernatural power","Titulo: Weathering with You, Estado: Released, Sinopsis: The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky., Generos: Animation, Drama, Fantasy, Romance, Empresas_productoras: CoMix Wave Films, Story, TOHO, KADOKAWA, voque ting, East Japan Marketing & Communications, Lawson Entertainment, Sound Team・Don Juan, ""Weathering With You"" Film Partners, Idiomas_hablados: Japanese, palabras_clave: japan, magic, climate change, rain, surrealism, weather, weather manipulation, romance, slice of life, tokyo, japan, orphan, summer, flood, japanese mythology, anime, time skip, supernatural power"
345938,The Shack,7.495,1963,Released,2017-03-03,96942115,132,False,/bAup7FGUlmNVOuhZFlLgmDPo0Eg.jpg,20000000,https://lionsgate.com/movies/the-shack,tt2872518,en,The Shack,"After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.",45.301,/doAzav9kfdtsoSdw1MDFvjKq3J4.jpg,You're never as alone as you think.,"Drama, Fantasy","Summit Entertainment, Netter Productions",United States of America,English,"based on novel or book, loss of loved one, christianity, guilt, death of daughter, family trip, christian film, christian","Titulo: The Shack, Estado: Released, Sinopsis: After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever., Generos: Drama, Fantasy, Empresas_productoras: Summit Entertainment, Netter Productions, Idiomas_hablados: English, palabras_clave: based on novel or book, loss of loved one, christianity, guilt, death of daughter, family trip, christian film, christian"
38286,Three Men and a Leg,7.963,1963,Released,1997-12-27,0,98,False,/xhm7SfFI5ApWoqFVNnEnYxbIxJT.jpg,0,,tt0135007,it,Tre uomini e una gamba,"Friends Aldo, Giovanni, and Giacomo travel from north to south for Giacomo's wedding, carrying a precious item: the father of the bride, a tyrannical rich man who is both their boss and father-in-law (also Aldo and Giovanni married his daughters), has entrusted them with a wooden leg, the work of a famous artist.",9.929,/2iVqgn6vnxDYqbRh7u15Q4XgG2M.jpg,,Comedy,"Rodeo Drive, A.Gi.Di., Medusa Film",Italy,Italian,"self-discovery, male friendship, city country contrast, wooden leg, road movie, three wives, three guys","Titulo: Three Men and a Leg, Estado: Released, Sinopsis: Friends Aldo, Giovanni, and Giacomo travel from north to south for Giacomo's wedding, carrying a precious item: the father of the bride, a tyrannical rich man who is both their boss and father-in-law (also Aldo and Giovanni married his daughters), has entrusted them with a wooden leg, the work of a famous artist., Generos: Comedy, Empresas_productoras: Rodeo Drive, A.Gi.Di., Medusa Film, Idiomas_hablados: Italian, palabras_clave: self-discovery, male friendship, city country contrast, wooden leg, road movie, three wives, three guys"
667,You Only Live Twice,6.557,1959,Released,1967-06-13,111584787,117,False,/cpZAXIYA0lkZMpAt7d1MmH8ojNV.jpg,9500000,https://www.mgm.com/movies/you-only-live-twice,tt0062512,en,You Only Live Twice,A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld.,27.294,/fdRbvRcEXcf2rC4ghLFZzCWPSmB.jpg,You Only Live Twice... and Twice is the only way to live!,"Action, Thriller, Adventure","Eon Productions, Danjaq, United Artists",United Kingdom,"English, Japanese, Russian","island, japan, assassin, london, england, helicopter, assassination, based on novel or book, nasa, england, funeral, vulkan, war ship, secret mission, missile, secret intelligence service, secret identity, asia, ninja fighter, secret base, secret organization, villain, phantom, sumo ringer, volcano, space, soldier, killer, secret service, blast","Titulo: You Only Live Twice, Estado: Released, Sinopsis: A mysterious spacecraft captures Russian and American space capsules and brings the two superpowers to the brink of war. James Bond investigates the case in Japan and comes face to face with his archenemy Blofeld., Generos: Action, Thriller, Adventure, Empresas_productoras: Eon Productions, Danjaq, United Artists, Idiomas_hablados: English, Japanese, Russian, palabras_clave: island, japan, assassin, london, england, helicopter, assassination, based on novel or book, nasa, england, funeral, vulkan, war ship, secret mission, missile, secret intelligence service, secret identity, asia, ninja fighter, secret base, secret organization, villain, phantom, sumo ringer, volcano, space, soldier, killer, secret service, blast"
8346,My Big Fat Greek Wedding,6.5,1959,Released,2002-04-19,368744044,95,False,/3d8Y4q172YFp2obUdfMjyErB7eU.jpg,5000000,,tt0259446,en,My Big Fat Greek Wedding,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,36.384,/ztc05ym0T3stnBpRHdxEs3Zwsmp.jpg,Love is here to stay... so is her family.,"Comedy, Drama, Romance","Gold Circle Films, HBO, MPH Entertainment Productions, Playtone","Canada, United States of America","Greek, English","parent child relationship, culture clash, midlife crisis, greece, bad mother-in-law, mother-in-law, restaurant, parents-in-law, bad father-in-law, son-in-law, father-in-law, patriarch, greek, wedding, family, xenophobia","Titulo: My Big Fat Greek Wedding, Estado: Released, Sinopsis: A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity., Generos: Comedy, Drama, Romance, Empresas_productoras: Gold Circle Films, HBO, MPH Entertainment Productions, Playtone, Idiomas_hablados: Greek, English, palabras_clave: parent child relationship, culture clash, midlife crisis, greece, bad mother-in-law, mother-in-law, restaurant, parents-in-law, bad father-in-law, son-in-law, father-in-law, patriarch, greek, wedding, family, xenophobia"
9388,Thank You for Smoking,7.187,1959,Released,2005-09-09,24793509,92,False,/bvPsCaurkBk2jzSJXWJJXb0kTCA.jpg,6500000,,tt0427944,en,Thank You for Smoking,"Nick Naylor is a charismatic spin-doctor for Big Tobacco who'll fight to protect America's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. When he incurs the wrath of a senator bent on snuffing out cigarettes, Nick's powers of ""filtering the truth"" will be put to the test.",13.427,/yuJtEgVZ9TCWaOSN41hcMiCdz26.jpg,Tobacco lobbyist Nick Naylor is trying to SAVE YOUR ASH!,"Comedy, Drama","TYFS Productions LLC, ContentFilm, Major Studio Partners, Room 9 Entertainment, Fox Searchlight Pictures","United Kingdom, United States of America",English,"research, based on novel or book, capitalism, politics, smoking, cigarette, lie, politician, tobacco, health, marketing, social satire, morality, advertising, lung cancer, lobbyist, tobacco industry, nicotine, father son relationship","Titulo: Thank You for Smoking, Estado: Released, Sinopsis: Nick Naylor is a charismatic spin-doctor for Big Tobacco who'll fight to protect America's right to smoke -- even if it kills him -- while still remaining a role model for his 12-year old son. When he incurs the wrath of a senator bent on snuffing out cigarettes, Nick's powers of ""filtering the truth"" will be put to the test., Generos: Comedy, Drama, Empresas_productoras: TYFS Productions LLC, ContentFilm, Major Studio Partners, Room 9 Entertainment, Fox Searchlight Pictures, Idiomas_hablados: English, palabras_clave: research, based on novel or book, capitalism, politics, smoking, cigarette, lie, politician, tobacco, health, marketing, social satire, morality, advertising, lung cancer, lobbyist, tobacco industry, nicotine, father son relationship"
14337,Primer,6.792,1958,Released,2004-10-08,545436,77,False,/yxlGeAK6BrbKng8VSJSKTpSXSsL.jpg,7000,http://www.primermovie.com,tt0390384,en,Primer,"Friends and fledgling entrepreneurs invent a device in their garage which reduces the apparent mass of any object placed inside it, but they discover that it has some highly unexpected capabilities - ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next.",19.682,/xEoq2WmDzpzxhkHEsmOYOg6BPg6.jpg,What happens if it actually works?,"Science Fiction, Drama, Thriller",Shane Carruth,United States of America,"English, French","distrust, garage, mathematics, identity crisis, time travel, time machine, paradox, mechanical engineering","Titulo: Primer, Estado: Released, Sinopsis: Friends and fledgling entrepreneurs invent a device in their garage which reduces the apparent mass of any object placed inside it, but they discover that it has some highly unexpected capabilities - ones that could enable them to do and to have seemingly anything they want. Taking advantage of this unique opportunity is the first challenge they face. Dealing with the consequences is the next., Generos: Science Fiction, Drama, Thriller, Empresas_productoras: Shane Carruth, Idiomas_hablados: English, French, palabras_clave: distrust, garage, mathematics, identity crisis, time travel, time machine, paradox, mechanical engineering"
18947,The Boat That Rocked,7.249,1958,Released,2009-04-01,36348784,135,False,/vZS0CQBaxj1CPFWTICXLXMJbb3o.jpg,50000000,http://www.theboatthatrocked.net/,tt1131729,en,The Boat That Rocked,"An ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio"".",17.224,/l7CBRLAXUnHi0kp2krhLtlJvtWI.jpg,On air. Off shore. Out of control.,"Drama, Comedy","Universal Pictures, Working Title Films, Medienproduktion Prometheus Filmgesellschaft, Portobello Studios, Tightrope Pictures, StudioCanal",United Kingdom,English,"ship, rock 'n' roll, great britain, radio station, north sea, pirate radio, swinging 60s, dj, 1960s, teenage protagonist","Titulo: The Boat That Rocked, Estado: Released, Sinopsis: An ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio""., Generos: Drama, Comedy, Empresas_productoras: Universal Pictures, Working Title Films, Medienproduktion Prometheus Filmgesellschaft, Portobello Studios, Tightrope Pictures, StudioCanal, Idiomas_hablados: English, palabras_clave: ship, rock 'n' roll, great britain, radio station, north sea, pirate radio, swinging 60s, dj, 1960s, teenage protagonist"
901,City Lights,8.306,1957,Released,1931-02-01,4250000,87,False,/n0Cju2Eu3VyrUFl32thblHFWznA.jpg,1500000,https://www.charliechaplin.com/en/films/5-City-Lights,tt0021749,en,City Lights,"In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller.",14.114,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,True Blind Love,"Comedy, Romance, Drama","Charles Chaplin Productions, United Artists",United States of America,No Language,"blindness and impaired vision, eye operation, operation, love of one's life, suicide attempt, flower shop, flower girl, tramp, love, black and white, millionaire, silent film, blind girl, little tramp, feel good","Titulo: City Lights, Estado: Released, Sinopsis: In this sound-era silent film, a tramp falls in love with a beautiful blind flower seller., Generos: Comedy, Romance, Drama, Empresas_productoras: Charles Chaplin Productions, United Artists, Idiomas_hablados: No Language, palabras_clave: blindness and impaired vision, eye operation, operation, love of one's life, suicide attempt, flower shop, flower girl, tramp, love, black and white, millionaire, silent film, blind girl, little tramp, feel good"
522931,Hitman's Wife's Bodyguard,6.71,1957,Released,2021-06-14,70060492,117,False,/cmquA5exHGsOfcVDrwitAN1EDmN.jpg,70000000,https://www.thehitmanswifesbodyguard.movie,tt8385148,en,Hitman's Wife's Bodyguard,"The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman.",23.808,/6zwGWDpY8Zu0L6W4SYWERBR8Msw.jpg,Killer threesome.,"Action, Comedy, Crime, Thriller","Nu Boyana Film Studios, Summit Entertainment, Lionsgate, Millennium Media, Davis Films","Bulgaria, France, United States of America","English, Japanese","hitman, bodyguard, sequel","Titulo: Hitman's Wife's Bodyguard, Estado: Released, Sinopsis: The world’s most lethal odd couple – bodyguard Michael Bryce and hitman Darius Kincaid – are back on another life-threatening mission. Still unlicensed and under scrutiny, Bryce is forced into action by Darius's even more volatile wife, the infamous international con artist Sonia Kincaid. As Bryce is driven over the edge by his two most dangerous protectees, the trio get in over their heads in a global plot and soon find that they are all that stand between Europe and a vengeful and powerful madman., Generos: Action, Comedy, Crime, Thriller, Empresas_productoras: Nu Boyana Film Studios, Summit Entertainment, Lionsgate, Millennium Media, Davis Films, Idiomas_hablados: English, Japanese, palabras_clave: hitman, bodyguard, sequel"
